NUM_THREADS,BASE_DEPTH,MINIMUM_TASK_COUNT,RUN_NUMBER,RUNTIME
1,3,2200,1,0.000449
1,3,2200,2,0.000440
1,3,2200,3,0.000440
1,3,2400,1,0.000444
1,3,2400,2,0.000448
1,3,2400,3,0.000454
1,3,2600,1,0.000475
1,3,2600,2,0.000459
1,3,2600,3,0.000465
1,3,2800,1,0.000463
1,3,2800,2,0.000462
1,3,2800,3,0.000494
1,3,3000,1,0.000454
1,3,3000,2,0.000460
1,3,3000,3,0.000460
1,3,3200,1,0.000467
1,3,3200,2,0.000458
1,3,3200,3,0.000483
1,3,3400,1,0.000466
1,3,3400,2,0.000467
1,3,3400,3,0.000470
1,3,3600,1,0.000457
1,3,3600,2,0.000498
1,3,3600,3,0.000470
1,3,3800,1,0.000456
1,3,3800,2,0.000506
1,3,3800,3,0.000463
1,3,4000,1,0.000464
1,3,4000,2,0.000470
1,3,4000,3,0.000468
1,3,4200,1,0.000479
1,3,4200,2,0.000477
1,3,4200,3,0.000479
1,3,4400,1,0.000466
1,3,4400,2,0.000476
1,3,4400,3,0.000474
1,3,4600,1,0.000504
1,3,4600,2,0.000469
1,3,4600,3,0.000476
1,3,4800,1,0.000468
1,3,4800,2,0.000460
1,3,4800,3,0.000475
1,3,5000,1,0.000481
1,3,5000,2,0.000471
1,3,5000,3,0.000485
1,5,1000,1,0.000520
1,5,1000,2,0.000463
1,5,1000,3,0.000470
1,5,1200,1,0.000474
1,5,1200,2,0.000458
1,5,1200,3,0.000463
1,5,1400,1,0.000471
1,5,1400,2,0.000466
1,5,1400,3,0.000454
1,5,1600,1,0.000464
1,5,1600,2,0.000456
1,5,1600,3,0.000460
1,5,1800,1,0.000458
1,5,1800,2,0.000461
1,5,1800,3,0.000460
1,5,2000,1,0.000490
1,5,2000,2,0.000467
1,5,2000,3,0.000454
1,5,2200,1,0.000478
1,5,2200,2,0.000481
1,5,2200,3,0.000496
1,5,2400,1,0.000464
1,5,2400,2,0.000473
1,5,2400,3,0.000452
1,5,2600,1,0.000468
1,5,2600,2,0.000463
1,5,2600,3,0.000471
1,5,2800,1,0.000484
1,5,2800,2,0.000460
1,5,2800,3,0.000478
1,5,3000,1,0.000486
1,5,3000,2,0.000489
1,5,3000,3,0.000470
1,5,3200,1,0.000477
1,5,3200,2,0.000466
1,5,3200,3,0.000474
1,5,3400,1,0.000510
1,5,3400,2,0.000492
1,5,3400,3,0.000480
1,5,3600,1,0.000494
1,5,3600,2,0.000480
1,5,3600,3,0.000492
1,5,3800,1,0.000516
1,5,3800,2,0.000512
1,5,3800,3,0.000494
1,5,4000,1,0.000506
1,5,4000,2,0.000487
1,5,4000,3,0.000496
1,5,4200,1,0.000484
1,5,4200,2,0.000492
1,5,4200,3,0.000490
1,5,4400,1,0.000477
1,5,4400,2,0.000483
1,5,4400,3,0.000488
1,5,4600,1,0.000479
1,5,4600,2,0.000515
1,5,4600,3,0.000484
1,5,4800,1,0.000479
1,5,4800,2,0.000492
1,5,4800,3,0.000484
1,5,5000,1,0.000537
1,5,5000,2,0.000498
1,5,5000,3,0.000502
1,7,1000,1,0.000504
1,7,1000,2,0.000479
1,7,1000,3,0.000477
1,7,1200,1,0.000483
1,7,1200,2,0.000508
1,7,1200,3,0.000471
1,7,1400,1,0.000510
1,7,1400,2,0.000477
1,7,1400,3,0.000479
1,7,1600,1,0.000479
